"","average_distances"
"1217",326.205927750539
"1218",255.740387860566
"1219",341.614623531869
"1220",368.330525822723
"1221",328.93946336675
"1222",350.206208853536
"1223",388.720938857908
"1224",335.80104848587
"1225",320.1543158839
"1226",392.003840075219
"1227",398.122239641209
"1228",379.698687426056
"1229",401.599025941343
"1230",372.093543667187
"1231",401.599025941343
"1232",440.309640103202
"1233",413.22574012958
"1234",443.116305700373
"1235",410.18428218496
"1236",366.10689099793
"1237",357.673718521379
"1238",403.049533430224
"1239",340.237570865046
"1240",358.340893010404
"1241",358.340893010404
"1242",366.492209712354
"1243",253.786104500803
"1244",258.723296193712
"1245",243.574599398049
"1246",218.665056094143
"1247",216.381047447579
"1248",226.031588945847
"1249",247.785347014696
"1250",183.506159763852
"1251",220.12049067052
"1252",171.574354381192
"1253",207.642467730852
"1254",262.810219521644
"1255",242.117401070965
"1256",222.993102194035
"1257",281.62015059464
"1258",281.62015059464
"1259",281.62015059464
"1260",333.666462303534
"1261",304.272753007046
"1262",304.272753007046
"1263",333.879770237585
"1264",311.683562488578
"1265",373.593082097665
"1266",410.046238679761
"1267",377.427200110366
"1268",354.938699124629
"1269",395.723793844496
"1270",382.631254774148
"1271",365.494086656925
"1272",396.447103978115
"1273",403.497686503178
"1274",362.236191567382
"1275",362.885759335237
"1276",339.411323174392
"1277",335.928030974398
"1278",306.304498514606
"1279",313.421679349451
"1280",345.346303702904
"1281",361.351175274469
"1282",359.447955803988
"1283",378.709343312491
"1284",341.202575295296
"1285",345.006273341942
"1286",322.941566375654
"1287",335.247594116669
"1288",378.361839442296
"1289",419.996201119269
"1290",384.390042055272
"1291",396.783976124845
"1292",385.607781604931
"1293",404.64734843922
"1294",404.749696842327
"1295",418.85419489399
"1296",391.786770595049
"1297",369.20493392967
"1298",379.941383049416
"1299",354.542264075747
"1300",315.294834469802
"1301",315.294834469802
"1302",339.88393668728
"1303",311.835619863733
"1304",280.225924804572
"1305",296.848078696975
"1306",267.957831692409
"1307",298.089577614572
"1308",290.13827289104
"1309",283.169896511943
"1310",340.137146347472
"1311",345.145752957098
"1312",338.132710449634
"1313",333.734820402932
"1314",309.300231594442
"1315",385.20052341046
"1316",356.126160000223
"1317",335.139016628172
"1318",359.194037511457
"1319",355.672263441825
"1320",349.689140807343
"1321",326.648884776313
"1322",351.576143624481
"1323",356.807672711697
"1324",381.406258764335
"1325",396.193798094695
"1326",396.540630316084
"1327",367.075847070258
