"","average_distances"
"815",192.825645253485
"816",191.512498093505
"817",237.357214239479
"818",200.848838472484
"819",202.573516248118
"820",198.271436143101
"821",242.166201889333
"822",243.685378229168
"823",205.676161788431
"824",211.461107085798
"825",211.461107085798
"826",239.177401537996
"827",272.906973956173
"828",262.356502321239
"829",231.777869653646
"830",227.684386649065
"831",181.466109186917
"832",209.410377091408
"833",201.150960747348
"834",201.150960747348
"835",227.002296433533
"836",223.61732294168
"837",247.799231991503
"838",251.533975361412
"839",278.331104659155
"840",290.875122194543
"841",238.206987434937
"842",213.093625808603
"843",186.01534135669
"844",193.896186295559
"845",214.282479132316
"846",224.416804496259
"847",226.187265832902
"848",239.604257618045
"849",241.353318747307
"850",258.366441209521
"851",259.970824766118
"852",258.807842287509
"853",246.557831294519
"854",229.869755274348
"855",217.513946544134
"856",224.82964125074
"857",246.366971496067
"858",252.143421178986
"859",240.04151368382
"860",211.808749160635
"861",224.914023051342
"862",227.152188357458
"863",230.381353102626
"864",225.845014643913
"865",233.395094778206
"866",206.753967137781
"867",218.391992893641
"868",239.909032798078
"869",216.527895158587
"870",202.291790448303
"871",199.338070964396
"872",199.338070964396
"873",176.370256879836
"874",201.425109331794
"875",201.425109331794
"876",218.448021361108
"877",218.448021361108
"878",233.175346209271
"879",217.687062725918
"880",230.229655493875
"881",252.967392782841
"882",239.873190796143
"883",217.871732140207
"884",217.871732140207
"885",218.217983747611
"886",235.303210759217
"887",235.303210759217
"888",253.031254845039
"889",245.641507471206
"890",231.805282785752
"891",223.905802118647
"892",223.905802118647
"893",218.748683513408
"894",218.748683513408
"895",209.766499514515
"896",224.594736063584
"897",224.594736063584
"898",224.594736063584
"899",230.389402786503
"900",230.389402786503
"901",219.847800385115
"902",219.847800385115
"903",206.857463075311
"904",198.105963100962
"905",171.218089321857
"906",171.218089321857
"907",166.648895358947
"908",182.654562180493
"909",187.038990779086
"910",186.46495027754
"911",186.46495027754
"912",192.564893353838
"913",179.68616824247
"914",192.964546746604
"915",192.964546746604
"916",217.769988618457
"917",209.423637458875
"918",198.591072388544
"919",203.691962098969
"920",195.038071428937
"921",195.038071428937
"922",202.392289817255
"923",188.742975510087
"924",188.742975510087
"925",182.37849407671
"926",187.463506807289
"927",176.320563949744
"928",175.509160602162
"929",197.828547352466
"930",206.08469086518
"931",206.08469086518
"932",174.378693540633
"933",176.964681529936
"934",224.931121843341
"935",223.606310547813
"936",240.593128263166
"937",215.592656044986
"938",204.137029358262
"939",202.440524578711
"940",199.39448420136
"941",202.4072183015
"942",208.247831454724
"943",219.43205299762
"944",180.384757043492
"945",172.704641641645
"946",149.719691759633
"947",153.112694956016
"948",150.885727007515
"949",140.158384098822
"950",154.075427913982
"951",154.075427913982
"952",172.166329149692
"953",164.14625453435
"954",169.796653206561
"955",161.50445128031
"956",126.608981911369
"957",134.449484240356
"958",132.873585486332
"959",119.6694116558
"960",135.693926128961
"961",142.257092545097
"962",134.301889208642
"963",134.898591554934
"964",142.980915987295
"965",140.293377343031
"966",111.101608979322
"967",97.6312308943451
"968",96.9230392860075
"969",96.9230392860075
"970",90.4118044259591
"971",92.6358822487562
"972",77.9135534493167
"973",95.7573982297532
"974",95.7573982297532
"975",102.568988280467
"976",105.161872394599
"977",99.8110021550832
"978",99.8110021550832
"979",105.408222219142
"980",102.482795357236
"981",105.89882003261
"982",107.460541970538
"983",105.515714942454
"984",105.515714942454
"985",110.821811533727
"986",110.322452542436
"987",107.241436932861
"988",103.567564048168
"989",118.203407606127
"990",107.287914509026
"991",113.756916505773
"992",117.931980126843
"993",126.240530820057
"994",126.240530820057
"995",129.122831282875
"996",126.794276834153
"997",120.374104352704
"998",117.897589196511
"999",98.5592120435423
"1000",104.698267397572
"1001",124.447574973022
"1002",117.079760102305
"1003",124.481505057325
"1004",140.928106431274
"1005",148.079597339374
"1006",156.715517668076
"1007",149.767187989196
"1008",153.100456027445
"1009",173.511147166982
"1010",185.672535857633
"1011",185.672535857633
"1012",181.947575856423
"1013",205.151215705262
"1014",212.280893702794
"1015",175.804367306417
"1016",187.099627502361
"1017",179.733826246039
"1018",179.733826246039
"1019",179.733826246039
"1020",169.768405002929
"1021",166.691832832094
"1022",201.905037473914
"1023",214.435715681892
"1024",156.814776686195
"1025",145.661557525294
"1026",148.256535238976
"1027",148.256535238976
"1028",128.290098941631
"1029",165.131853777934
"1030",199.831924304216
"1031",218.376086109349
"1032",200.357769628827
"1033",209.793243460966
"1034",201.747891289783
"1035",232.948243050411
"1036",226.411045517556
"1037",161.853428575282
"1038",139.845820603722
"1039",147.389031673894
"1040",140.378595455328
"1041",137.091421757283
"1042",119.300330826104
"1043",111.376449963788
"1044",108.274418056035
"1045",99.7675978826115
"1046",95.8604485886236
"1047",107.065625270404
"1048",95.1424891452423
"1049",95.1424891452423
"1050",100.294971498364
"1051",98.8379081875844
"1052",95.7664339138331
"1053",91.0446425430806
"1054",91.0446425430806
"1055",98.9992726412255
"1056",101.093989361133
"1057",96.8961458170826
"1058",97.7594944437123
"1059",93.8903831669348
"1060",90.4897443451678
"1061",82.117034710483
"1062",78.1639676825849
"1063",78.6005703979104
"1064",78.6005703979104
"1065",65.8038041075569
"1066",90.6669601527322
"1067",90.1254464385013
"1068",90.1254464385013
"1069",88.7630754036692
"1070",82.6820159430254
"1071",94.2039662416351
"1072",83.4042381652477
"1073",83.5503866869343
"1074",83.590326194385
"1075",83.590326194385
"1076",86.6608728541775
"1077",89.6640311684838
"1078",64.2050510278955
"1079",60.1047532017472
"1080",93.723598436892
"1081",86.3843113695112
"1082",88.7085744136659
"1083",88.7085744136659
"1084",88.7085744136659
"1085",90.4573037018478
"1086",96.8727055408482
"1087",96.8727055408482
"1088",101.600118578805
"1089",100.059935185068
"1090",89.1012575676451
"1091",109.645414785155
"1092",109.645414785155
"1093",97.3455950640484
"1094",102.884244029618
"1095",98.7201211879543
"1096",98.7201211879543
"1097",97.6476903710499
"1098",99.6061052566336
"1099",106.013087639907
"1100",113.935371764979
"1101",114.530025187195
"1102",168.246052046642
"1103",168.246052046642
"1104",219.865503780507
"1105",214.811773879961
"1106",219.424560610301
"1107",204.922893385769
"1108",192.104641202763
"1109",149.020132308506
"1110",240.541217050583
"1111",242.511269635841
"1112",269.633180538889
"1113",256.088886410808
"1114",248.798574431883
"1115",248.798574431883
"1116",236.681991577004
"1117",280.642318560517
"1118",286.592586966817
"1119",284.029317879
"1120",284.828456000788
"1121",243.431378116458
"1122",234.343785374797
"1123",233.273939437932
"1124",233.273939437932
"1125",232.497232226
"1126",235.87383645874
"1127",269.651145386933
"1128",270.961134772034
"1129",271.219595313741
"1130",294.625653286157
"1131",293.665481985709
"1132",236.366793756731
"1133",265.202256925663
"1134",256.0296194835
"1135",256.0296194835
"1136",233.556603117555
"1137",215.276829573168
"1138",288.010008733323
"1139",254.211011840752
"1140",257.584055558364
"1141",257.584055558364
"1142",218.437346165978
"1143",216.625878326403
"1144",228.951576505402
"1145",228.951576505402
"1146",179.550794818079
"1147",172.626701467352
"1148",170.202937018738
"1149",157.934485065071
"1150",174.225290873833
"1151",164.040828088948
"1152",198.05714473589
"1153",218.901200680939
"1154",241.541575324307
"1155",193.238808695624
"1156",246.981216152039
"1157",246.981216152039
"1158",224.428981166233
"1159",222.146869072472
"1160",204.094349255176
"1161",186.901391536074
"1162",196.380060335146
"1163",196.380060335146
"1164",181.562704140464
"1165",200.75867459706
"1166",196.548020660757
"1167",160.508260632124
"1168",188.054561571705
"1169",257.518090599351
"1170",212.692209000842
"1171",236.893642996123
"1172",236.893642996123
"1173",165.561320058456
"1174",180.843927681369
"1175",221.007977271664
"1176",198.651874166405
"1177",190.249965663341
"1178",171.992571779373
"1179",149.14654242914
"1180",166.831230736769
"1181",187.037799216756
"1182",199.09163095454
"1183",203.13629223794
"1184",191.696905088618
"1185",185.887068274677
"1186",168.327029897074
"1187",183.483427425358
"1188",183.582981887444
"1189",210.662547326441
"1190",159.805471847271
"1191",159.805471847271
"1192",159.805471847271
"1193",195.218097667465
"1194",158.620678517212
"1195",110.799812710706
"1196",108.632734820943
"1197",108.004899689745
"1198",86.2546097593297
"1199",63.7850416140437
"1200",132.92009279856
"1201",148.868493762717
"1202",135.6804957447
"1203",135.6804957447
"1204",127.282658211241
"1205",136.453458246852
"1206",130.956336765425
"1207",134.241820341044
"1208",95.8102420319859
"1209",106.306825504348
"1210",103.685614775422
"1211",65.7818349217241
"1212",62.2065404994024
"1213",68.9655945515674
"1214",55.0634445773442
"1215",125.050931597245
"1216",127.351374399526
"1217",137.787368149601
"1218",58.3348661957663
"1219",51.0046053217784
"1220",65.6666584782953
"1221",106.78437162401
"1222",102.949198765291
"1223",108.403133633745
"1224",115.881105160003
"1225",113.680143118249
"1226",62.5976163431833
"1227",73.1763967662821
"1228",82.1866596547628
"1229",80.5927450763196
"1230",87.4569591181182
"1231",92.7862841078275
"1232",86.3310262214554
"1233",78.0405811767714
"1234",76.5095955027886
"1235",72.1302284109909
"1236",83.507189419703
"1237",82.1423850174051
"1238",85.3475288242152
"1239",84.0027148729657
"1240",116.66509904731
"1241",125.17221780059
"1242",132.937597832442
"1243",90.5701899629276
"1244",84.9901823312329
"1245",130.298612165096
"1246",129.08453945399
"1247",145.461060316129
"1248",156.956733684588
"1249",114.164387434544
"1250",115.945578359848
"1251",130.977288478591
"1252",173.788595828825
"1253",158.271419975779
"1254",144.655969353525
"1255",144.655969353525
"1256",144.655969353525
"1257",153.577213485878
"1258",161.981221187824
"1259",141.804639795325
"1260",149.165643289282
"1261",138.111126420699
"1262",143.491343499426
"1263",143.491343499426
"1264",141.419595241075
"1265",141.419595241075
"1266",147.641929612753
"1267",147.641929612753
"1268",158.46531047498
"1269",156.068322989639
"1270",155.658428936245
"1271",152.700534679561
"1272",150.23192328039
"1273",141.116259165195
"1274",162.280044031505
