"","x"
"793",32121.5061983471
"794",34761.0964083176
"795",36906.5935727788
"796",36308.9173553719
"797",38358.0371900827
"798",39666.7573696145
"799",40086.3491735537
"800",43906.2533081286
"801",42656.9079861111
"802",43858.6219008265
"803",43858.6219008265
"804",42699.0623818526
"805",42699.0623818526
"806",42699.0623818526
"807",42161.0433884298
"808",42161.0433884298
"809",39780.615
"810",39780.615
"811",43862.947845805
"812",43445.8891966759
"813",43057.0173010381
"814",45001.8375
"815",43053.6009070295
"816",41624.0743801653
"817",40843.8374291115
"818",40843.8374291115
"819",42534.4310018904
"820",41625.2589792061
"821",41625.2589792061
"822",41625.2589792061
"823",42464.0378071834
"824",43449.550094518
"825",43449.550094518
"826",41334.1694214876
"827",33239.7233560091
"828",34594.575
"829",37613.1836734694
"830",37613.1836734694
"831",37613.1836734694
"832",38548.575
"833",40412.3429752066
"834",40412.3429752066
"835",42978.5775
"836",42956.1175
"837",41364.6797520661
"838",36340.5575
"839",36340.5575
"840",37236.1218836565
"841",42898.83
"842",45857.6880165289
"843",45857.6880165289
"844",45857.6880165289
"845",44840.7120181406
"846",46277.0566893424
"847",45534.382231405
"848",46242.9834710744
"849",46242.9834710744
"850",46242.9834710744
"851",46242.9834710744
"852",42740.7375
"853",42740.7375
"854",40853.0969529086
"855",43453.9274376417
"856",44955.0415512465
"857",44880.6358024691
"858",44746.4382716049
"859",51586.6077097506
"860",51717.4975
"861",53605.5734072022
"862",54551.0030864197
"863",55067.5
"864",57267.3185595568
"865",53640.3595041322
"866",51804.8388429752
"867",50670.02268431
"868",52045.3987603306
"869",50941.4744801512
"870",50225.5061983471
"871",50225.5061983471
"872",48189.9546485261
"873",48189.9546485261
"874",50146.9475
"875",55148.8223140496
"876",52841.6880165289
"877",54451.2107438017
"878",51734.0770975057
"879",49631.7324263039
"880",48955.4675
"881",52646.0498866213
"882",52064.8809073724
"883",50396.4079861111
"884",50396.4079861111
"885",51420.4752066116
"886",52494.34
"887",55727.0193905817
"888",52192.022675737
"889",51056.6404958678
"890",50824.359168242
"891",50824.359168242
"892",49308.1965973535
"893",48950.8854166667
"894",50616.0945179584
"895",50603.8827977316
"896",50544.9722222222
"897",50615.152892562
"898",44208.1723356009
"899",47530.3945578231
"900",47363.3326446281
"901",44340.4801512287
"902",41718.5144628099
"903",48634.2169421488
"904",50747.7732426304
