"","x"
"1051",7263.17580340265
"1052",6506.33884297521
"1053",6475.8034026465
"1054",6913.02835538752
"1055",6503.4944
"1056",6274.07692307692
"1057",6274.07692307692
"1058",6274.07692307692
"1059",6713.90798611111
"1060",6713.90798611111
"1061",5987.0464
"1062",6219.54585798817
"1063",5832.6048
"1064",5147.71266540643
"1065",7350.7136
"1066",7599.97048611111
"1067",7599.97048611111
"1068",7599.97048611111
"1069",7599.97048611111
"1070",7743.05103969754
"1071",7461.34710743802
"1072",13613.041322314
"1073",13085.7809917355
"1074",13648.4120982987
"1075",17777.2438563327
"1076",17058.1579861111
"1077",17317.4480151229
"1078",18737.2589792061
"1079",18737.2589792061
"1080",20118.770661157
"1081",19308.8582230624
"1082",19786.6074380165
"1083",18989.9092627599
"1084",18982.7107750473
"1085",12709.0815972222
"1086",13195.1871455577
"1087",13195.1871455577
"1088",13471.6579861111
"1089",18969.952
"1090",19681.3611111111
"1091",25881.2986111111
"1092",25602.1776937618
"1093",26628.4979338843
"1094",28614.7029478458
"1095",29457.6961451247
"1096",30631.8563327032
"1097",31642.5746691871
"1098",32273.4152892562
"1099",33861.8512396694
"1100",32899.5457063712
"1101",31819.2775
"1102",33537.6859504132
"1103",31801.5329861111
"1104",31706.32
"1105",29640.9489603025
"1106",34686.2169421488
"1107",33895.2475
"1108",33895.2475
"1109",27448.786389414
"1110",27448.786389414
"1111",28545.4380165289
"1112",26547.783933518
"1113",27971.5675
"1114",26681.9002267574
"1115",25622.9376181474
"1116",26280.8595041322
"1117",27285.7324263038
"1118",28289.4648760331
"1119",29460.6077097506
"1120",29460.6077097506
"1121",32224.0720221607
"1122",34418.4930747923
"1123",34077.515
"1124",32367.6714876033
"1125",31863.0022675737
"1126",34086.5289256198
"1127",34086.5289256198
"1128",39223.5677083333
"1129",39034.2417355372
"1130",36546.2169421488
"1131",40853.9243856333
"1132",40960.1319444445
"1133",40960.1319444445
"1134",40960.1319444445
"1135",41590.3038194444
"1136",41590.3038194444
"1137",43709.1201814059
"1138",36728.0831024931
"1139",41636.2382271468
"1140",41863.455
"1141",41797.7191358025
"1142",43826.6439909297
"1143",40932.0529300567
"1144",40932.0529300567
"1145",42048.4897959184
"1146",42048.4897959184
"1147",42048.4897959184
"1148",40953.664399093
"1149",43743.3786848073
"1150",43898.2358276644
"1151",43898.2358276644
"1152",50024.7204861111
"1153",50024.7204861111
"1154",49620.4952741021
"1155",49030.3657024793
"1156",49578.5487528345
"1157",49578.5487528345
"1158",49479.6
"1159",51929.9783950617
"1160",48494.9975
"1161",48494.9975
